aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;38567;2;1
;38568;2;2
;38569;1;1
;38570;1;2
;38571;2;1
;38572;1;2
;38573;1;1
;38574;1;2
;38575;2;1
;38576;1;2
;38577;1;1
;38578;1;1
;38579;2;2
;38580;1;1
;38581;2;2
;38582;1;1
;38583;1;2
;38584;1;2
;38585;1;1
;38586;1;2
;38587;2;2
;38588;1;1
;38589;2;1
;38590;2;1
;38591;2;1
;38592;1;2
;38593;1;1
;38594;1;2
;38595;2;2
;38596;2;1
;38597;2;1
;38598;2;1
;38599;2;2
;38600;2;1
;38601;1;1
;38602;1;1
;38603;1;1
;38604;1;1
;38605;1;1
;38606;1;1
;38607;1;1
;38608;1;1
;38609;1;1
;38610;1;1
;38611;1;1
;38612;1;1
;38613;1;1
;38614;2;1
;38615;1;1
;38616;1;1
;38617;1;1
;38618;1;1
;38619;1;2
;38620;1;1
;38621;1;1
;38622;1;2
;38623;1;2
;38624;1;2
;38625;1;1
;38626;1;1
;38627;2;1
;38628;1;1
;38629;1;1
;38630;1;1
;38631;1;2
;38632;2;1
;38633;1;1
;38634;1;1
;38635;2;2
;38636;1;1
;38637;2;1
;38638;2;2
;38639;2;2
;38640;2;1
;38641;1;2
;38642;2;2
;38643;2;1
;38644;1;1
;38645;1;1
;38646;1;1
;38647;1;1
;38648;1;3
;38649;2;2
;38650;1;2
;38651;2;2
;38652;1;2
;38653;1;1
;38654;2;1
;38655;2;1
;38656;1;1
;38657;1;2
;38658;1;1
;38659;1;1
;38660;1;1
;38661;1;1
;38662;1;1
;38663;1;1
;38664;1;1
;38665;1;1
;38666;1;1
;38667;1;2
;38668;2;2
;38669;1;1
;38670;1;1
;38671;1;2
;38672;1;1
;38673;2;1
;38674;2;1
;38675;1;1
;38676;2;2
;38677;1;1
;38678;1;1
;38679;1;2
;38680;1;1
;38681;1;1
;38682;1;1
;38683;1;1
;38684;1;2
;38685;1;1
;38686;2;2
;38687;2;1
;38688;1;1
;38689;1;1
;38690;1;2
;38691;1;1
;38692;1;2
;38693;1;1
;38694;1;2
;38695;1;1
;38696;2;1
;38697;1;1
;38698;1;1
;38699;1;1
;38700;1;1
;38701;2;2
;38702;1;1
;38703;1;1
;38704;1;1
;38705;2;1
;38706;2;1
;38707;1;1
;38708;1;2
;38709;2;1
;38710;1;2
;38711;1;2
;38712;1;2
;38713;1;2
;38714;2;2
;38715;2;1
;38716;2;2
;38717;1;1
;38718;2;1
;38719;2;1
;38720;1;2
;38721;1;2
;38722;2;1
;38723;1;2
;38724;1;1
;38725;2;2
;38726;1;1
;38727;1;2
;38728;1;1
;38729;1;2
;38730;1;2
;38731;1;1
;38732;2;1
;38733;1;2
;38734;1;2
;38735;1;1
;38736;1;2
;38737;1;1
;38738;1;1
;38739;1;1
;38740;2;1
;38741;1;2
;38742;1;2
;38743;1;2
;38744;1;1
;38745;2;2
;38746;1;1
;38747;1;2
;38748;1;2
;38749;1;2
;38750;1;1
;38751;1;2
;38752;1;1
;38753;1;2
;38754;1;1
;38755;1;1
;38756;1;1
;38757;2;2
;38758;1;2
;38759;1;1
;38760;1;1
;38761;1;1
;38762;1;1
;38763;2;1
;38764;1;1
;38765;2;1
;38766;2;2
;38767;1;1
;38768;1;1
;38769;2;1
;38770;1;1
;38771;2;2
;38772;1;1
;38773;1;1
;38774;1;2
;38775;1;2
;38776;2;2
;38777;1;2
;38778;2;2
;38779;1;1
;38780;2;2
;38781;1;2
;38782;1;2
;38783;2;1
;38784;1;2
;38785;1;1
;38786;2;2
;38787;2;1
;38788;1;1
;38789;2;2
;38790;2;2
;38791;1;2
;38792;2;2
;38793;2;1
;38794;2;1
;38795;1;1
;38796;1;1
;38797;2;2
;38798;1;1
;38799;1;2
;38800;1;1
;38801;1;1
;38802;1;1
;38803;1;1
;38804;1;2
;38805;2;2
;38806;1;2
;38807;2;1
;38808;1;1
;38809;1;2
;38810;2;2
;38811;2;2
;38812;1;1
;38813;1;2
;38814;1;2
;38815;1;2
;38816;1;2
;38817;1;2
;38818;1;1
;38819;1;1
;38820;1;1
;38821;2;1
;38822;1;1
;38823;1;1
;38824;1;1
;38825;1;1
;38826;2;2
;38827;1;2
;38828;2;1
;38829;2;1
;38830;1;2
;38831;1;1
;38832;1;1
;38833;2;1
;38834;2;1
;38835;1;1
;38836;2;2
;38837;1;1
;38838;1;2
;38839;2;1
;38840;2;1
;38841;1;2
;38842;1;1
;38843;2;2
;38844;2;2
;38845;1;2
;38846;1;1
;38847;1;2
;38848;1;2
;38849;4;3
;38850;2;2
;38851;2;1
;38852;1;1
;38853;2;2
;38854;1;1
;38855;2;1
;38856;1;2
;38857;1;1
;38858;1;1
;38859;1;1
;38860;1;1
;38861;1;1
;38862;1;2
;38863;2;1
;38864;1;1
;38865;1;2
;38866;1;1
;38867;1;2
;38868;2;1
;38869;1;2
;38870;1;2
;38871;1;2
;38872;1;2
;38873;1;1
;38874;1;1
;38875;1;2
;38876;1;1
;38877;1;1
;38878;1;2
;38879;1;1
;38880;1;1
;38881;1;2
;38882;1;1
;38883;2;1
;38884;2;1
;38885;1;1
;38886;2;2
;38887;1;1
;38888;1;1
;38889;1;1
;38890;2;2
;38891;1;1
;38892;1;1
;38893;1;1
;38894;1;1
;38895;1;1
;38896;2;1
;38897;1;2
;38898;1;2
;38899;1;1
;38900;1;1
;38901;2;1
;38902;1;2
;38903;1;2
;38904;1;1
;38905;1;2
;38906;2;1
;38907;1;1
;38908;1;2
;38909;1;1
;38910;1;1
;38911;2;1
;38912;2;2
;38913;1;1
;38914;1;2
;38915;2;1
;38916;1;2
;38917;2;1
;38918;1;1
;38919;1;2
;38920;2;2
;38921;1;1
;38922;1;1
;38923;1;2
;38924;1;2
;38925;1;1
;38926;1;1
;38927;1;1
;38928;1;2
;38929;1;2
;38930;1;2
;38931;1;2
;38932;1;1
;38933;1;2
;38934;2;2
;38935;1;1
;38936;2;2
;38937;2;1
;38938;1;1
;38939;1;2
;38940;2;1
;38941;2;1
;38942;2;1
;38943;2;2
;38944;2;2
;38945;1;1
;38946;2;1
;38947;2;1
;38948;2;2
;38949;1;1
;38950;1;1
;38951;2;2
;38952;2;1
;38953;2;1
;38954;1;1
;38955;1;2
;38956;2;2
;38957;1;1
;38958;2;2
;38959;1;1
;38960;2;2
;38961;2;2
;38962;1;2
;38963;1;2
;38964;1;2
;38965;2;2
;38966;2;2
;38967;4;2
;38968;1;1
;38969;1;2
;38970;1;1
;38971;1;1
;38972;2;2
;38973;2;1
;38974;1;2
;38975;2;2
;38976;2;2
;38977;2;2
;38978;2;1
;38979;1;1
;38980;2;2
;38981;2;2
;38982;2;2
;38983;2;1
;38984;1;2
;38985;1;2
;38986;1;1
;38987;1;2
;38988;1;2
;38989;2;2
;38990;1;2
;38991;1;2
;38992;1;1
;38993;1;2
;38994;1;1
;38995;2;1
;38996;1;2
;38997;2;2
;38998;1;1
;38999;1;2
;39000;1;1
;39001;1;2
;39002;1;1
;39003;1;1
;39004;1;1
;39005;2;2
;39006;1;2
;39007;1;1
;39008;1;1
;39009;1;1
;39010;1;1
;39011;1;2
;39012;1;2
;39013;1;1
;39014;2;2
;39015;2;2
;39016;1;2
;39017;1;1
;39018;2;1
;39019;1;1
;39020;2;2
;39021;1;2
;39022;1;1
;39023;2;2
;39024;1;1
;39025;1;2
;39026;1;2
;39027;1;2
;39028;1;1
;39029;2;2
;39030;2;2
;39031;1;1
;39032;1;1
;39033;1;1
;39034;1;2
;39035;1;2
;39036;1;2
;39037;1;1
;39038;2;1
;39039;1;1
;39040;1;2
;39041;1;1
;39042;1;2
;39043;2;2
;39044;1;2
;39045;1;1
;39046;2;1
;39047;1;1
;39048;1;1
;39049;1;1
;39050;1;2
;39051;1;2
;39052;2;2
;39053;1;1
;39054;1;2
;39055;1;2
;39056;1;2
;39057;2;2
;39058;2;2
;39059;1;1
;39060;1;1
;39061;2;2
;39062;2;2
;39063;1;1
;39064;1;2
;39065;2;2
;39066;1;2
;39067;1;2
;39068;2;2
;39069;1;2
;39070;1;2
;39071;1;1
;39072;1;1
;39073;1;1
;39074;1;2
;39075;1;1
;39076;1;2
;39077;1;1
;39078;1;2
;39079;1;1
;39080;1;2
;39081;2;1
;39082;2;2
;39083;1;1
;39084;1;2
;39085;2;2
;39086;1;1
;39087;1;2
;39088;1;2
;39089;2;1
;39090;1;2
;39091;1;1
;39092;1;1
;39093;1;1
;39094;2;1
;39095;2;1
;39096;2;2
;39097;1;2
;39098;1;2
;39099;2;1
;39100;1;2
;39101;2;1
;39102;2;2
;39103;1;2
;39104;1;1
;39105;1;1
;39106;1;2
;39107;1;1
;39108;1;2
;39109;1;1
;39110;2;1
;39111;1;1
;39112;1;2
;39113;2;1
;39114;1;1
;39115;1;1
;39116;1;2
;39117;2;2
;39118;2;1
;39119;2;1
;39120;1;2
;39121;2;1
;39122;1;2
;39123;1;1
;39124;1;2
;39125;1;1
;39126;2;1
;39127;1;1
;39128;1;1
;39129;1;2
;39130;1;1
;39131;1;1
;39132;2;2
;39133;2;1
;39134;1;1
;39135;1;2
;39136;1;2
;39137;1;1
;39138;1;1
;39139;1;1
;39140;1;1
;39141;1;1
;39142;1;1
;39143;1;1
;39144;2;2
;39145;1;2
;39146;2;2
;39147;1;2
;39148;1;1
;39149;2;2
;39150;2;1
;39151;2;1
;39152;2;1
;39153;1;2
;39154;1;2
;39155;1;1
;39156;1;1
;39157;1;2
;39158;1;2
;39159;1;1
;39160;2;2
;39161;1;1
;39162;1;1
;39163;1;1
;39164;1;2
;39165;1;1
;39166;1;1
;39167;2;1
;39168;2;2
;39169;1;1
;39170;1;2
;39171;1;2
;39172;1;2
;39173;2;3
;39174;1;1
;39175;1;2
;39176;1;2
;39177;2;1
;39178;1;2
;39179;1;1
;39180;2;1
;39181;1;1
;39182;1;1
;39183;1;1
;39184;1;1
;39185;1;2
;39186;1;1
;39187;1;1
;39188;1;2
;39189;2;2
;39190;1;2
;39191;1;1
;39192;1;1
;39193;1;1
;39194;1;2
;39195;1;2
;39196;1;1
;39197;1;1
;39198;1;1
;39199;1;1
;39200;1;1
;39201;1;2
;39202;1;2
;39203;1;2
;39204;1;1
;39205;2;1
;39206;1;1
;39207;1;1
;39208;1;1
;39209;2;1
;39210;1;2
;39211;1;2
;39212;1;2
;39213;1;1
;39214;2;1
;39215;2;2
;39216;1;2
;39217;2;1
;39218;1;1
;39219;1;2
;39220;1;1
;39221;1;1
;39222;2;2
;39223;1;1
;39224;1;2
;39225;2;1
;39226;1;1
;39227;1;1
;39228;1;2
;39229;1;2
;39230;1;2
;39231;1;1
;39232;1;1
;39233;1;1
;39234;2;1
;39235;1;1
;39236;1;2
;39237;2;2
;39238;2;2
;39239;1;1
;39240;1;1
;39241;1;1
;39242;1;2
;39243;1;1
;39244;1;2
;39245;2;1
;39246;2;1
;39247;1;2
;39248;2;1
;39249;1;1
;39250;1;2
;39251;1;2
;39252;1;2
;39253;1;1
;39254;2;1
;39255;1;1
;39256;1;1
;39257;1;1
;39258;1;2
;39259;1;1
;39260;1;1
;39261;2;2
;39262;1;2
;39263;1;1
;39264;1;1
;39265;1;1
;39266;1;2
;39267;1;2
;39268;2;1
;39269;1;1
;39270;1;1
;39271;1;1
;39272;1;2
;39273;1;2
;39274;1;1
;39275;1;2
;39276;1;2
;39277;2;2
;39278;1;2
;39279;2;2
;39280;1;2
;39281;2;1
;39282;1;2
;39283;1;2
;39284;2;2
;39285;2;1
;39286;1;1
;39287;1;1
;39288;1;1
;39289;2;1
;39290;1;2
;39291;1;1
;39292;1;2
;39293;1;2
;39294;2;1
;39295;1;2
;39296;2;2
;39297;1;2
;39298;4;2
;39299;2;1
;39300;1;1
;39301;1;1
;39302;1;1
;39303;1;1
;39304;1;1
;39305;2;1
;39306;2;1
;39307;2;1
;39308;2;1
;39309;1;2
;39310;2;1
;39311;2;2
;39312;1;2
;39313;2;2
;39314;1;1
;39315;1;2
;39316;1;2
;39317;2;2
;39318;2;2
;39319;2;2
;39320;2;2
;39321;1;1
;39322;1;1
;39323;1;1
;39324;1;2
;39325;2;2
;39326;1;2
;39327;1;2
;39328;1;2
;39329;1;2
;39330;1;1
;39331;2;1
;39332;2;2
;39333;1;2
;39334;1;2
;39335;1;2
;39336;2;2
;39337;1;1
;39338;1;2
;39339;1;1
;39340;1;1
;39341;1;2
;39342;1;1
;39343;1;1
;39344;1;1
;39345;1;2
;39346;1;2
;39347;1;1
;39348;1;2
;39349;1;2
;39350;1;2
;39351;1;2
;39352;2;1
;39353;1;1
;39354;1;1
;39355;1;1
;39356;1;2
;39357;1;1
;39358;1;2
;39359;1;1
;39360;2;1
;39361;1;2
;39362;2;2
;39363;2;2
;39364;2;1
;39365;2;1
;39366;2;1
;39367;1;2
;39368;1;2
;39369;1;1
;39370;1;1
;39371;1;1
;39372;2;1
;39373;1;1
;39374;1;1
;39375;1;1
;39376;1;1
;39377;2;1
;39378;1;1
;39379;2;1
;39380;1;1
;39381;1;1
;39382;1;1
;39383;1;2
;39384;1;1
;39385;1;2
;39386;1;2
;39387;1;1
;39388;1;2
;39389;1;1
;39390;2;2
;39391;1;2
;39392;2;2
;39393;1;1
;39394;1;2
;39395;1;1
;39396;2;2
;39397;1;1
;39398;1;2
;39399;1;1
;39400;2;2
;39401;2;2
;39402;1;2
;39403;1;1
;39404;1;1
;39405;1;2
;39406;1;1
;39407;1;2
;39408;1;2
;39409;2;2
;39410;1;2
;39411;1;1
;39412;1;2
;39413;2;3
;39414;2;4
;39415;1;1
;39416;1;1
;39417;2;1
;39418;1;1
;39419;1;1
;39420;1;1
;39421;1;2
;39422;2;2
;39423;2;3
;39424;2;1
;39425;2;1
;39426;1;1
;39427;2;1
;39428;1;1
;39429;1;1
;39430;1;1
;39431;1;1
;39432;1;3
;39433;1;2
;39434;1;2
;39435;30;1
;39436;1;2
;39437;1;1
;39438;1;1
;39439;1;1
;39440;1;1
;39441;1;1
;39442;2;2
;39443;1;1
;39444;1;2
;39445;2;1
;39446;1;2
;39447;1;2
;39448;1;1
;39449;1;1
;39450;1;1
;39451;1;1
;39452;2;1
;39453;2;2
;39454;2;1
;39455;1;1
;39456;1;2
;39457;2;2
;39458;2;2
;39459;1;1
;39460;1;1
;39461;2;1
;39462;2;2
;39463;1;1
;39464;1;1
;39465;1;1
;39466;2;1
;39467;2;1
;39468;2;2
;39469;1;1
;39470;1;1
;39471;1;1
;39472;2;1
;39473;2;1
;39474;1;2
;39475;1;1
;39476;1;1
;39477;1;1
;39478;1;1
;39479;1;2
;39480;1;1
;39481;1;1
;39482;1;1
;39483;1;1
;39484;2;2
;39485;1;1
;39486;1;2
;39487;1;1
;39488;2;1
;39489;2;2
;39490;2;1
;39491;2;2
;39492;2;1
;39493;2;1
;39494;2;1
;39495;1;2
;39496;1;2
;39497;1;2
;39498;1;1
;39499;1;2
;39500;1;1
;39501;2;1
;39502;1;1
;39503;1;1
;39504;1;1
;39505;1;1
;39506;2;2
;39507;1;1
;39508;2;2
;39509;1;2
;39510;1;1
;39511;1;2
;39512;2;1
;39513;1;2
;39514;1;2
;39515;1;2
;39516;1;1
;39517;1;1
;39518;1;2
;39519;1;2
;39520;1;1
;39521;2;1
;39522;1;2
;39523;2;2
;39524;2;1
;39525;1;1
;39526;2;2
;39527;1;2
;39528;2;2
;39529;2;1
;39530;1;1
;39531;2;1
;39532;1;2
;39533;2;1
;39534;2;2
;39535;1;2
;39536;1;2
;39537;1;2
;39538;2;1
;39539;1;1
;39540;1;2
;39541;1;1
;39542;1;1
;39543;1;1
;39544;1;2
;39545;1;2
;39546;2;2
;39547;1;1
;39548;1;1
;39549;2;2
;39550;2;2
;39551;1;1
;39552;1;1
;39553;2;2
;39554;1;2
;39555;2;3
;39556;2;3
;39557;2;2
;39558;1;2
;39559;1;1
;39560;2;1
;39561;1;2
;39562;1;1
;39563;2;2
;39564;2;2
;39565;2;2
;39566;1;1
;39567;1;1
;39568;1;2
;39569;2;1
;39570;1;2
;39571;1;2
;39572;1;2
;39573;1;2
;39574;1;2
;39575;2;1
;39576;1;1
;39577;2;1
;39578;1;2
;39579;1;2
;39580;1;2
;39581;2;1
;39582;1;1
;39583;2;2
;39584;2;3
;39585;2;1
;39586;2;2
;39587;1;1
;39588;2;1
;39589;1;2
;39590;2;2
;39591;1;1
;39592;1;2
;39593;1;1
;39594;1;1
;39595;1;1
;39596;1;1
;39597;1;2
;39598;1;2
;39599;2;1
;39600;56;2
;39601;2;2
;39602;1;1
;39603;1;1
;39604;1;1
;39605;1;1
;39606;1;2
;39607;1;2
;39608;2;2
;39609;2;1
;39610;2;1
;39611;1;2
;39612;1;2
;39613;2;2
;39614;1;2
;39615;1;2
;39616;2;1
;39617;2;1
;39618;2;1
;39619;1;1
;39620;1;2
;39621;2;1
;39622;1;1
;39623;2;1
;39624;1;2
;39625;2;1
;39626;1;2
;39627;2;1
;39628;1;2
;39629;3;1
;39630;2;2
;39631;2;2
;39632;2;2
;39633;22;2
;39634;1;2
;39635;1;21
;39636;2;2
;39637;1;2
;39638;1;2
;39639;1;1
;39640;1;2
;39641;1;1
;39642;2;1
;39643;1;2
;39644;1;1
;39645;2;1
;39646;2;2
;39647;1;2
;39648;1;2
;39649;1;1
;39650;1;1
;39651;2;2
;39652;2;2
;39653;1;2
;39654;1;1
;39655;1;2
;39656;1;2
;39657;1;1
;39658;1;2
;39659;1;2
;39660;1;2
;39661;1;1
;39662;1;2
;39663;2;2
;39664;1;1
;39665;1;1
;39666;1;1
;39667;2;2
;39668;1;1
;39669;1;1
;39670;1;2
;39671;1;2
;39672;1;1
;39673;1;1
;39674;2;2
;39675;1;2
;39676;1;1
;39677;1;2
;39678;2;1
;39679;1;1
;39680;1;2
;39681;1;1
;39682;1;2
;39683;1;1
;39684;1;2
;39685;1;1
;39686;1;1
;39687;1;2
;39688;1;1
;39689;1;1
;39690;1;1
;39691;1;1
;39692;1;2
;39693;1;2
;39694;2;2
;39695;2;1
;39696;2;1
;39697;1;2
;39698;1;1
;39699;1;1
;39700;2;1
;39701;1;1
;39702;1;1
;39703;1;1
;39704;1;1
;39705;1;2
;39706;2;1
;39707;1;1
;39708;1;2
;39709;1;2
;39710;1;1
;39711;1;1
;39712;1;1
;39713;2;1
;39714;1;2
;39715;2;2
;39716;2;1
;39717;1;1
;39718;2;2
;39719;2;2
;39720;1;1
;39721;2;2
;39722;2;2
;39723;1;1
;39724;1;2
;39725;1;1
;39726;2;1
;39727;1;1
;39728;1;2
;39729;1;1
;39730;1;1
;39731;1;1
;39732;1;2
;39733;1;1
;39734;2;1
;39735;1;1
;39736;1;2
;39737;1;2
;39738;1;2
;39739;1;1
;39740;1;2
;39741;2;1
;39742;1;1
;39743;2;2
;39744;1;1
;39745;1;1
;39746;2;1
;39747;1;1
;39748;2;1
;39749;2;2
;39750;1;2
;39751;1;1
;39752;2;1
;39753;1;2
;39754;1;2
;39755;2;4
;39756;2;2
;39757;1;1
;39758;2;2
;39759;2;1
;39760;1;1
;39761;1;2
;39762;2;1
;39763;1;3
;39764;3;2
;39765;2;1
;39766;1;1
;39767;2;2
;39768;2;1
;39769;1;2
;39770;1;2
;39771;2;1
;39772;1;2
;39773;2;2
;39774;1;1
;39775;1;1
;39776;1;1
;39777;2;3
;39778;1;1
;39779;1;2
;39780;2;1
;39781;1;1
;39782;1;2
;39783;1;1
;39784;2;2
;39785;2;1
;39786;1;1
;39787;2;1
;39788;2;1
;39789;1;1
;39790;2;2
;39791;1;1
;39792;1;2
;39793;1;1
;39794;2;1
;39795;2;1
;39796;1;1
;39797;2;1
;39798;2;3
;39799;2;2
;39800;1;1
;39801;1;21
;39802;1;1
;39803;1;1
;39804;1;1
;39805;1;1
;39806;1;1
;39807;1;2
;39808;1;2
;39809;2;2
;39810;1;2
;39811;1;1
;39812;2;2
;39813;2;2
;39814;1;1
;39815;1;1
;39816;1;1
;39817;1;1
;39818;1;1
;39819;2;1
;39820;1;2
;39821;2;1
;39822;2;2
;39823;2;2
;39824;1;1
;39825;1;2
;39826;1;1
;39827;1;1
;39828;1;1
;39829;1;1
;39830;2;2
;39831;2;1
;39832;1;1
;39833;1;1
;39834;2;1
;39835;2;1
;39836;1;1
;39837;2;1
;39838;2;2
;39839;1;1
;39840;1;2
;39841;1;1
;39842;2;2
;39843;1;2
;39844;1;1
;39845;1;1
;39846;1;1
;39847;3;1
;39848;2;1
;39849;1;1
;39850;1;2
;39851;1;2
;39852;2;2
;39853;1;1
;39854;1;2
;39855;1;2
;39856;1;2
;39857;1;24
;39858;1;1
;39859;1;2
;39860;1;1
;39861;1;2
;39862;1;1
;39863;2;2
;39864;1;2
;39865;1;1
;39866;1;1
;39867;2;2
;39868;1;1
;39869;2;1
;39870;1;1
;39871;1;1
;39872;1;2
;39873;2;1
;39874;1;1
;39875;1;2
;39876;2;2
;39877;1;2
;39878;1;2
;39879;1;1
;39880;1;1
;39881;1;1
;39882;1;2
;39883;1;2
;39884;1;1
;39885;1;2
;39886;1;1
;39887;1;2
;39888;2;1
;39889;1;1
;39890;1;1
;39891;1;2
;39892;2;2
;39893;1;1
;39894;1;1
;39895;2;2
;39896;1;1
;39897;1;2
;39898;1;2
;39899;1;1
;39900;1;1
;39901;1;1
;39902;2;1
;39903;1;2
;39904;1;1
;39905;1;1
;39906;1;2
;39907;1;1
;39908;1;2
;39909;1;1
;39910;1;1
;39911;2;1
;39912;1;1
;39913;2;1
;39914;1;1
;39915;1;1
;39916;1;1
;39917;2;1
;39918;1;1
;39919;1;2
;39920;2;1
;39921;1;3
;39922;1;2
;39923;1;2
;39924;2;2
;39925;1;1
;39926;1;1
;39927;2;1
;39928;2;1
;39929;1;1
;39930;2;1
;39931;1;2
;39932;1;1
;39933;2;2
;39934;1;1
;39935;2;2
;39936;2;2
;39937;1;1
;39938;1;1
;39939;2;1
;39940;2;2
;39941;2;1
;39942;1;1
;39943;1;2
;39944;1;2
;39945;1;4
;39946;2;2
;39947;1;1
;39948;1;2
;39949;1;2
;39950;1;1
;39951;2;1
;39952;2;1
;39953;2;1
;39954;2;1
;39955;1;1
;39956;1;2
;39957;1;2
;39958;1;2
;39959;2;2
;39960;2;2
;39961;1;2
;39962;3;1
;39963;1;1
;39964;1;2
;39965;1;1
;39966;1;1
;39967;2;2
;39968;1;1
;39969;1;1
;39970;1;1
;39971;1;2
;39972;1;1
;39973;1;1
;39974;1;1
;39975;1;1
;39976;1;1
;39977;1;2
;39978;1;1
;39979;1;1
;39980;1;1
;39981;1;1
;39982;1;1
;39983;21;2
;39984;1;1
;39985;1;1
;39986;1;1
;39987;2;1
;39988;2;2
;39989;1;2
;39990;1;1
;39991;1;1
;39992;2;1
;39993;1;2
;39994;1;2
;39995;1;2
;39996;2;2
;39997;1;1
;39998;2;1
;39999;1;1
;40000;2;1
;40001;1;1
;40002;1;1
;40003;1;1
;40004;2;1
;40005;2;2
;40006;1;1
;40007;1;1
;40008;1;1
;40009;1;2
;40010;2;2
;40011;2;1
;40012;1;2
;40013;1;2
;40014;1;1
;40015;1;1
;40016;1;1
;40017;2;1
;40018;2;1
;40019;2;1
;40020;1;1
;40021;1;1
;40022;1;3
;40023;2;2
;40024;2;1
;40025;1;1
;40026;1;1
;40027;2;2
;40028;1;2
;40029;1;1
;40030;2;1
;40031;1;3
;40032;2;2
;40033;2;1
;40034;1;2
;40035;1;1
;40036;1;2
;40037;1;2
;40038;1;2
;40039;1;2
;40040;2;1
;40041;1;2
;40042;1;2
;40043;2;1
;40044;1;1
;40045;1;2
;40046;1;2
;40047;1;2
;40048;2;1
;40049;1;2
;40050;1;2
;40051;1;2
;40052;2;1
;40053;1;2
;40054;1;1
;40055;1;1
;40056;2;1
;40057;1;1
;40058;2;1
;40059;1;1
;40060;2;2
;40061;1;1
;40062;1;1
;40063;2;1
;40064;1;1
;40065;1;1
;40066;1;1
;40067;1;1
;40068;1;1
;40069;1;2
;40070;1;2
;40071;1;2
;40072;2;2
;40073;1;2
;40074;1;2
;40075;2;2
;40076;2;1
;40077;1;1
;40078;1;1
;40079;1;1
;40080;2;1
;40081;1;2
;40082;1;1
;40083;1;1
;40084;1;2
;40085;1;2
;40086;1;2
;40087;2;1
;40088;2;2
;40089;1;2
;40090;1;1
;40091;1;1
;40092;1;1
;40093;1;2
;40094;1;1
;40095;2;1
;40096;1;1
;40097;1;1
;40098;1;1
;40099;1;1
;40100;1;1
;40101;1;2
;40102;1;2
;40103;1;1
;40104;2;2
;40105;1;1
;40106;1;1
;40107;2;1
;40108;1;2
;40109;2;2
;40110;2;2
;40111;1;1
;40112;1;2
;40113;1;1
;40114;1;1
;40115;1;1
;40116;1;2
;40117;1;1
;40118;1;1
;40119;2;2
;40120;1;1
;40121;1;2
;40122;1;2
;40123;1;2
;40124;1;1
;40125;1;1
;40126;2;2
;40127;1;1
;40128;1;1
;40129;2;1
;40130;1;1
;40131;2;1
;40132;1;2
;40133;1;2
;40134;1;1
;40135;1;1
;40136;1;2
;40137;1;2
;40138;1;1
;40139;1;1
;40140;1;1
;40141;1;2
;40142;1;1
;40143;2;1
;40144;2;2
;40145;1;1
;40146;1;1
;40147;2;2
;40148;1;2
;40149;2;1
;40150;1;2
;40151;1;1
;40152;2;2
;40153;1;2
;40154;1;1
;40155;1;2
;40156;1;1
;40157;1;1
;40158;1;1
;40159;2;1
;40160;1;1
;40161;1;2
;40162;1;2
;40163;2;2
;40164;1;1
;40165;1;1
;40166;1;1
;40167;1;1
;40168;1;1
;40169;2;2
;40170;1;2
;40171;1;1
;40172;1;2
;40173;1;2
;40174;1;1
;40175;1;1
;40176;1;2
;40177;1;2
;40178;2;1
;40179;1;2
;40180;1;1
;40181;1;1
;40182;1;1
;40183;1;1
;40184;1;1
;40185;1;1
;40186;1;1
;40187;2;1
;40188;2;1
;40189;1;2
;40190;1;1
;40191;1;2
;40192;1;1
;40193;1;1
;40194;2;1
;40195;1;2
;40196;1;2
;40197;2;1
;40198;1;1
;40199;1;2
;40200;1;1
;40201;1;1
;40202;1;1
;40203;1;2
;40204;1;1
;40205;2;3
;40206;1;2
;40207;1;2
;40208;1;2
;40209;1;2
;40210;1;1
;40211;1;2
;40212;1;1
;40213;1;1
;40214;1;2
;40215;1;2
;40216;2;2
;40217;1;1
;40218;1;2
;40219;2;2
;40220;1;2
;40221;1;1
;40222;1;2
;40223;2;1
;40224;1;2
;40225;1;1
;40226;1;2
;40227;1;2
;40228;1;1
;40229;1;1
;40230;1;1
;40231;1;1
;40232;1;1
;40233;1;2
;40234;1;1
;40235;1;1
;40236;1;1
;40237;1;1
;40238;1;1
;40239;1;2
;40240;1;1
;40241;3;2
;40242;2;1
;40243;2;1
;40244;1;2
;40245;1;2
;40246;1;2
;40247;2;1
;40248;1;2
;40249;2;2
;40250;1;1
;40251;2;1
;40252;2;2
;40253;1;1
;40254;1;1
;40255;1;1
;40256;2;1
;40257;2;2
;40258;1;1
;40259;1;1
;40260;2;1
;40261;2;1
;40262;1;1
;40263;1;1
;40264;1;2
;40265;1;2
;40266;1;2
;40267;1;1
;40268;1;2
;40269;2;1
;40270;1;2
;40271;2;1
;40272;1;1
;40273;2;2
;40274;1;1
;40275;2;1
;40276;1;1
;40277;1;2
;40278;1;1
;40279;1;1
;40280;1;1
;40281;1;1
;40282;1;1
;40283;2;1
;40284;1;1
;40285;1;2
;40286;1;2
;40287;1;1
;40288;1;1
;40289;1;1
;40290;1;1
;40291;1;1
;40292;2;1
;40293;1;1
;40294;1;1
;40295;1;1
;40296;2;1
;40297;1;2
;40298;1;2
;40299;1;1
;40300;1;1
;40301;1;2
;40302;1;2
;40303;2;1
;40304;1;1
;40305;1;1
;40306;2;1
;40307;1;1
;40308;2;1
;40309;1;2
;40310;1;1
;40311;1;1
;40312;1;1
